[[FileID]],[[LineID]],[[Character]],[[English]],[[Japanese]],[[MTrans]],[[メモ]],[[管理要メモ]],[[Sequence]]
BeachA_TruthorSlap,REN_0010,REN(男),"C’mon, it’s a good way to start out the night. One round? ",,おいおい、それは夜を開始するには良い方法です。ワンラウンド？,,,21
BeachA_TruthorSlap,REn_0001,REN(男),It’ll help everybody relax. ,,それは誰もがリラックスをお手伝いします。,,,22
BeachA_TruthorSlap,REN_0011,REN(男),It’ll help everybody relax. ,,それは誰もがリラックスをお手伝いします。,,,23
BeachA_TruthorSlap,CLARISSA_0004,CLARISSA,"The booze will do that, too. ",,酒は、あまりにも、それを行います。,,,24
BeachA_TruthorSlap,ALEX_0006,ALEX(女),"Fine, let’s all smack the taste out of our mouths, I guess. ",,ファイン、のすべては、私が推測する、私たちの口から出味をピシャリてみましょう。,,,25
BeachA_TruthorSlap,REN_0012,REN(男),Hurray!,,万歳！,,,26
BeachA_TruthorSlap,ALEX_0007,ALEX(女),Maybe I’ll just be an innocent bystander...,,たぶん私はちょうど無実の傍観者になるでしょう...,,,27
BeachA_TruthorSlap,REN_0013,REN(男),Well… I guess if you really want...,,あなたが本当にしたい場合はまあ...私は推測します...,,,28
BeachA_TruthorSlap,JONAS_0002,JONAS(男),"Yeah, let’s do it, how do we, uh, kick it off? ",,うん、それをやらせる、どのように我々は、ええと、それをキックオフしますか？,,,29
BeachA_TruthorSlap,NONA_0003,NONA,"Okay, so first we're gonna--",,わかりましたので、最初に我々はgonna--しています,,,30
BeachA_TruthorSlap,CLARISSA_0005,CLARISSA,I’ll start!,,私は始めましょう！,,,31
BeachA_TruthorSlap,CLARISSA_0006,CLARISSA,Ren!,,レン！,,,32
BeachA_TruthorSlap,REN_0014,REN(男),Uh huh...,,うん...,,,33
BeachA_TruthorSlap,CLARISSA_0007,CLARISSA,"C’mon, fess up. You wanna go out with Nona, right?  ",,おいおい、アップFESS。あなたは正しい、ノーナと一緒に外出したいですか？,,,34
BeachA_TruthorSlap,NONA_0004,NONA,Clarissa!,,クラリッサ！,,,35
BeachA_TruthorSlap,CLARISSA_0008,CLARISSA,"Wait wait wait, I wanna hear his answer. ",,私は彼の答えを聞きたい、待って待って待ちます。,,,36
BeachA_TruthorSlap,REN_0015,REN(男),Uhhhh....,,Uhhhh ....,,,37
BeachA_TruthorSlap,ALEX_0008,ALEX(女),"Clarissa, c’mon, you’re supposed to ask like, “have you ever stole something?” Not super weirdo probing stuff.",,クラリッサ、勘弁してくれよ、あなたは同じよう頼むことになっている、「あなたは何かを盗んだか？」ではないものをプローブ超変人。,,,38
BeachA_TruthorSlap,CLARISSA_0009,CLARISSA,"You ask probing stuff if you play the game right, Alex.",,あなたがゲームの権利、アレックスを果たしている場合は、ものを探査尋ねます。,,,39
BeachA_TruthorSlap,ALEX_0009,ALEX(女),"Oh man, you’re good at this. ",,男ああ、あなたはこの得意です。,,,40
BeachA_TruthorSlap,JONAS_0003,JONAS(男),If being good means being kinda mean about it…,,良い手段があることならばちょっとそれについて意味...,,,41
BeachA_TruthorSlap,REN_0016,REN(男),"It’s just, I mean… go out could mean so many different things…",,ちょうど、私が意味する...非常に多くの異なるものを意味する可能性が出て行くの...,,,42
BeachA_TruthorSlap,ALEX_0010,ALEX(女),"Okay, that’s-- Clarissa, you know what, ask me something instead. Anything you want. ",,さて、クラリッサthat's--、あなたの代わりに私に何かを尋ねるものを、知っています。あなたが欲しいものならなんでも。,,,43
BeachA_TruthorSlap,CLARISSA_0010,CLARISSA,"Oh, really? I thought you were just watching.",,まあ、本当に？私はあなただけ見ていたと思いました。,,,44
BeachA_TruthorSlap,CLARISSA_0011,CLARISSA,"You can’t just jump in and out as your heart sees fit, dear. ",,あなただけでジャンプして、あなたの心は愛する、適当と考えるようにしてすることはできません。,,,45
BeachA_TruthorSlap,REN_0017,REN(男),"It's okay, Alex.",,それは、アレックス大丈夫です。,,,46
BeachA_TruthorSlap,ALEX_0011,ALEX(女),"Well look, I changed my mind, okay! I wanna play. ",,まあ見て、私は大丈夫、私の心を変えました！遊びたい。,,,47
BeachA_TruthorSlap,CLARISSA_0012,CLARISSA,And you’ll get your turn after Reginald answers the question!,,レジナルドが質問に応答した後、あなたは自分のターンを得るでしょう！,,,48
BeachA_TruthorSlap,ALEX_0012,ALEX(女),"Oh yeah… I, uh, forgot I said that. ",,そうそう...私は、ええと、私はそれを言った忘れてしまいました。,,,49
BeachA_TruthorSlap,CLARISSA_0013,CLARISSA,You’ll get your turn after Reginald answers the question. ,,レジナルドが質問に答える後は、自分のターンを取得します。,,,50
BeachA_TruthorSlap,REN_0018,REN(男),"Look, it's tough to gauge, uh, something like--",,、ええと、それが測定するのは難しい、何かを見てlike--,,,51
BeachA_TruthorSlap,CLARISSA_0014,CLARISSA,"Enough stalling! I know you wanna sample the goods, now just say so. ",,十分な失速！私は今、ちょうどそう言う、あなたが商品をサンプリングしたい知っています。,,,52
BeachA_TruthorSlap,REN_0019,REN(男),"No, I mean, I-- I like her as a friend, right? That’s-- I just like her as a friend.",,いいえ、私は意味、I--は私が右、友人として彼女を好きですか？私はただの友達として彼女を好きThat's--。,,,53
BeachA_TruthorSlap,REN_0020,REN(男),"That’s all, she’s cool, she’s-- she’s just a friend. ",,それはすべてだ、彼女はクールだ、she's--彼女はただの友達です。,,,54
BeachA_TruthorSlap,CLARISSA_0015,CLARISSA,Oh yeah right! ,,右そうそう！,,,55
BeachA_TruthorSlap,NONA_0005,NONA,"Okay, thank you, Clarissa, this was very enjoyable. ",,さて、あなた、クラリッサに感謝、これは非常に楽しかったです。,,,56
BeachA_TruthorSlap,CLARISSA_0016,CLARISSA,Oh stop. ,,ああ停止。,,,57
BeachA_TruthorSlap,ALEX_0013,ALEX(女),"Alright, great, let’s just move on. ",,さてさて、偉大な、ちょうどに移りましょう。,,,58
BeachA_TruthorSlap,ALEX_0014,ALEX(女),"Let’s ease off the throttle for the next one, okay, Clarissa? ",,のは、次のいずれか、大丈夫、クラリッサのためにスロットルをオフに緩和してみましょうか？,,,59
BeachA_TruthorSlap,NONA_0006,NONA,Yeah.,,うん。,,,60
BeachA_TruthorSlap,CLARISSA_0017,CLARISSA,What? This game isn’t any fun if you don’t get a stomach ache. ,,何？あなたが腹痛を取得しない場合は、このゲームはどんな楽しいではありません。,,,61
BeachA_TruthorSlap,CLARISSA_0018,CLARISSA,"We all know he’s lying, we just can’t prove it. ",,私たちは皆、私たちはそれを証明することはできません、彼が嘘をついています知っています。,,,62
BeachA_TruthorSlap,REN_0021,REN(男),I’m not lying!,,私は嘘をついていませんよ！,,,63
BeachA_TruthorSlap,CLARISSA_0019,CLARISSA,"Whatever, man. ",,何であれ、男。,,,64
BeachA_TruthorSlap,ALEX_0015,ALEX(女),Liar! Liar! He’s lying! He totally likes her! ,,うそつき！うそつき！彼は嘘です！彼は完全に彼女が好き！,,,65
BeachA_TruthorSlap,REN_0022,REN(男),"What?! Alex, c’mon, what are you doing?!",,何？！アレックスは、勘弁してくれよ、あなたは何をしていますか。,,,66
BeachA_TruthorSlap,CLARISSA_0020,CLARISSA,I knew it! You can practically smell it on him. ,,私はそれを知っていました！あなたは実質的に彼にそれをかぐことができます。,,,67
BeachA_TruthorSlap,NONA_0007,NONA,Can we just drop this please? ,,私たちはこれをしてくださいドロップすることはできますか？,,,68
BeachA_TruthorSlap,ALEX_0016,ALEX(女),"I’m kidding, relax. Last I heard, he’s still pining for Lindsey, his secret Canadian girlfriend. ",,私はリラックスし、冗談。私が聞いた最後、彼はまだリンジー、彼の秘密のカナダのガールフレンドのために喪中です。,,,69
BeachA_TruthorSlap,REN_0023,REN(男),"Yeah… well... I have a thing for hockey, so…",,うん...よく...私は、ホッケーのためのものを持っています...,,,70
BeachA_TruthorSlap,CLARISSA_0021,CLARISSA,Sure. ,,確かに。,,,71
BeachA_TruthorSlap,ALEX_0017,ALEX(女),"He-- you told me you liked her! Why’d you even try to cover, you knew I knew, I’m standing right here. ",,He--あなたは彼女を気に入って私に言いました！ Why'dあなたも、あなたは私が知っていた知っていた、カバーしよう、私はここに立っています。,,,72
BeachA_TruthorSlap,REN_0024,REN(男),Because you said you weren’t even playing!,,あなたはあなたも遊んでいなかったと言ったので！,,,73
BeachA_TruthorSlap,CLARISSA_0022,CLARISSA,And then she changed her mind! ,,そして彼女は彼女の心を変えました！,,,74
BeachA_TruthorSlap,REN_0025,REN(男),"Oh, come on!",,ああ、来ます！,,,75
BeachA_TruthorSlap,CLARISSA_0023,CLARISSA,"She can jump in, it’s only the first round. ",,彼女は、それが唯一の最初のラウンドですが、中にジャンプすることができます。,,,76
BeachA_TruthorSlap,REN_0026,REN(男),"Because I asked you to be cool about it and now you’re being, like, whatever the complete opposite of cool is! Hot! But in a bad way!",,私はそれについてクールにあなたを尋ねたので、今、あなたはクールなの完全な反対が何であれ、同じように、されています！ホット！しかし、悪い方法で！,,,77
BeachA_TruthorSlap,CLARISSA_0024,CLARISSA,"Alright, Alex, you get first blood. Slap him like he stole something.  ",,さてさて、アレックスは、あなたが最初の血液を取得します。彼は何かを盗んだように彼を平手打ち。,,,78
BeachA_TruthorSlap,REN_0027,REN(男),I can’t believe this is happening. ,,私はこれが起こっていると信じてすることはできません。,,,79
BeachA_TruthorSlap,NONA_0008,NONA,This really doesn’t--,,これは本当にdoesn't--,,,80
BeachA_TruthorSlap,CLARISSA_0025,CLARISSA,Hush. This is for your honor. Watch and relish. ,,ハッシュ。これはあなたの名誉のためです。見て楽しみます。,,,81
BeachA_TruthorSlap,REN_0028,REN(男),"If you’re gonna do it, just do it. ",,あなたはそれを行うつもりなら、ちょうどそれを行います。,,,82
BeachA_TruthorSlap,CLARISSA_0026,CLARISSA,Any day…,,いつでも…,,,83
BeachA_TruthorSlap,JONAS_0004,JONAS(男),Alex? ,,アレックス？,,,84
BeachA_TruthorSlap,ALEX_0018,ALEX(女),Eh. You’ve suffered enough. ,,え。あなたは十分に苦しんできました。,,,85
BeachA_TruthorSlap,REN_0029,REN(男),"Oh, thanks. ",,ああ、ありがとう。,,,86
BeachA_TruthorSlap,ALEX_0019,ALEX(女),And it’s not even my birthday! ,,そして、それは私の誕生日を均等ありません！,,,87
BeachA_TruthorSlap,REN_0030,REN(男),"Yeah, everything’s coming up Alex, isn’t it?",,うん、アレックスが来るすべてが、それはないですか？,,,88
BeachA_TruthorSlap,REN_0031,REN(男),"Alright, that’s it, you can’t leave me in suspense. There’s like a statute of limitations here and time ran out.",,さてさて、それはそれだ、あなたはサスペンスで私を残すことはできません。ここで時効と時間がなくなっようにあります。,,,89
BeachA_TruthorSlap,JONAS_0005,JONAS(男),"Aw, she took pity on you. Like a deformed frog. ",,おやおや、彼女はあなたに同情を取りました。変形したカエルのように。,,,90
BeachA_TruthorSlap,REN_0032,REN(男),Well that’s perfect because that’s what I feel like right now. ,,それは私が今のように感じるものですので、まあそれは完璧です。,,,91
BeachA_TruthorSlap,JONAS_0006,JONAS(男),"Okay, it’s Ren’s turn, right? He gets to ask somebody something? ",,さて、それは右、蓮の番ですか？彼は、誰かに何かを頼むことを得ますか？,,,92
BeachA_TruthorSlap,REN_0033,REN(男),"I wonder who I’m gonna ask… oh, I know! Alex!",,私はああ、私が知っている...私は頼むつもりだ誰かしら！アレックス！,,,93
BeachA_TruthorSlap,REN_0034,REN(男),"Alex, Alex, Alex. ",,アレックス、アレックス、アレックス。,,,94
BeachA_TruthorSlap,CLARISSA_0027,CLARISSA,"Oh great, here we go. ",,偉大なああ、ここで私達は行きます。,,,95
BeachA_TruthorSlap,CLARISSA_0028,CLARISSA,“What’s your favorite stuffed animal?”,,「お気に入りのぬいぐるみは何ですか？」,,,96
BeachA_TruthorSlap,CLARISSA_0029,CLARISSA,“Professor Snodgrass the Platypus Man.” ,,「カモノハシマン教授Snodgrass。」,,,97
BeachA_TruthorSlap,REN_0035,REN(男),"I’ll ask a real question, okay? ",,私は大丈夫、本当の質問をするでしょうか？,,,98
BeachA_TruthorSlap,JONAS_0007,JONAS(男),Uh oh. ,,ええとああ。,,,99
BeachA_TruthorSlap,CLARISSA_0030,CLARISSA,[laughs],,[笑],,,100
BeachA_TruthorSlap,REN_0036,REN(男),I just have to think about which nerve I want to so delicately pinch. ,,私はちょうど私がそう微妙ピンチしたい神経を考える必要があります。,,,101
BeachA_TruthorSlap,ALEX_0020,ALEX(女),Oh please. Shoot. I can take it. ,,ああしてください。シュート。私はそれを取ることができます。,,,102
BeachA_TruthorSlap,ALEX_0021,ALEX(女),"Okay, uh, just... take it easy, alright? 'Tis all in good fun?",,さて、ええと、ちょうど...大丈夫、それは簡単に取りますか？すべての良い楽しいの」Tisの？,,,103
BeachA_TruthorSlap,CLARISSA_0031,CLARISSA,"Hey, no partnering up to be pansies. ",,ねえ、何のパンジーするまで提携していません。,,,104
