[[FileID]],[[Name]],[[ID]],[[English]],[[Japanese]],[[MTrans]],[[Sequence]]
Choices,CommTowerSeperate_Script-ElectricFence_9373811right,#652479939,How do you know it works? ,,あなたはそれがどのように動作するかを知っていますか？,831
Choices,CommTowerSeperate_Script-ElectricFence_9373811top,#676709770,Why is the fence necessary? ,,なぜフェンスが必要なのか？,832
Choices,CommTowerSeperate_x_twowayradio_script_3036490left,#660288446,Anyone there?,,誰かいますか？,833
Choices,CommTowerSeperate_x_twowayradio_script_3036490right,#326586117,We need help!,,私たちには助けが必要です！,834
Choices,CommTowerSeperate_x_twowayradio_script_3036490top,#601784358,SOS. Mayday. ,,SOS。メイデイ。,835
Choices,CommTowerSeperate_x_twowayradio_script_9952403right,#622247843,Someone was there...,,誰かがありました...,836
Choices,CommTowerSeperate_x_twowayradio_script_5951081top,#661107844,It sounded like Clarissa… maybe?,,それは多分...クラリッサのように聞こえましたか？,837
Choices,CommTowerSeperate_x_backupgenerator_script_2069460left,#620237400,I will take offense.  ,,私は犯罪がかかります。,838
Choices,CommTowerSeperate_x_backupgenerator_script_2069460right,#921383792,Don’t you trust me? ,,あなたは私を信頼していませんか？,839
Choices,CommTowerSeperate_x_ww2machinery_script_7020826left,#325081329,Thanks.,,ありがとうございました。,840
Choices,CommTowerSeperate_x_ww2machinery_script_7020826right,#415181734,"Yeah, right.",,ええ、その通り。,841
Choices,CommTowerSeperate_x_ww2machinery_script_7020826top,#668461598,I think it's boring. ,,私はそれが退屈だと思います。,842
Choices,CommTowerSeperate_x_ww2machinery_script_4050692left,#934873392,Horror island!,,ホラーの島！,843
Choices,CommTowerSeperate_x_ww2machinery_script_5790308left,#172173218,INTERMINABLE.,,ENDLESS。,844
Choices,CommTowerSeperate_x_jonaswhilepickinglock_script_1526920left,#760951016,Lil' help? ,,リルヘルプ？,845
Choices,CommTowerSeperate_x_jonaswhilepickinglock_script_1526920top,#230142527,Told you. ,,あなたに言いました。,846
Choices,CommTowerSeperate_x_viewofthebeach_script_4136167left,#585680527,Same thing as us. ,,私たちと同じこと。,847
Choices,CommTowerSeperate_x_viewofthebeach_script_4136167right,#500690618,They got scared off.,,彼らはオフにおびえてしまいました。,848
Choices,CommTowerSeperate_x_viewofthebeach_script_4136167top,#867540081,They're being stupid. ,,彼らは愚かなことです。,849
Choices,CommTowerSeperate_x_viewofthebeach_script_5988015left,#121103510,My crappy town.,,私の安っぽい町。,850
Choices,CommTowerSeperate_x_viewofthebeach_script_5988015right,#481270674,My hometown.,,故郷。,851
Choices,CommTowerSeperate_x_viewofthebeach_script_5988015top,#438783556,The water. ,,水。,852
Choices,CommTowerSeperate_Script_phonenotringing_6025149left,#180507483,Nada.,,何もありません。,853
Choices,CommTowerSeperate_RadioSignalsConvo_2340276left,#227277660,Me neither. ,,私でもない。,854
Choices,CommTowerSeperate_RadioSignalsConvo_2340276right,#694036502,I can hear my friends... ,,私は私の友人を聞くことができます...,855
Choices,CommTowerSeperate_RadioSignalsConvo_2340276top,#186798685,It’s cool!,,かっこいいね！,856
Choices,CommTowerSeperate_script_jonasanswers_8189739left,#757190121,Who is it?,,どなた？,857
Choices,CommTowerSeperate_script_jonasanswers_8189739right,#231459608,Funny.,,おかしいです。,858
Choices,CommTowerSeperate_script_JonasOpensDoor_3940674left,#354046204,How'd you do that?,,どうやってはそれを行いますか？,859
Choices,CommTowerSeperate_script_JonasOpensDoor_3940674right,#614399489,My hero.,,私のヒーロー。,860
Choices,CommTowerSeperate_script_JonasOpensDoor_3940674top,#599090772,Good job.,,よくやった。,861
Choices,CommTowerSeperate_Script_TryDoor_6231143left,#919963038,What can you do?,,あなたは何ができますか？,862
Choices,CommTowerSeperate_Script_TryDoor_6231143right,#580802550,It's LOCKED.,,それはロックされています。,863
Choices,CommTowerSeperate_Script_TryDoor_6231143top,#595024826,Be my guest. ,,志雲飯。,864
Choices,CommTowerSeperate_Script_TryDoor_8803464top,#921191318,That's not an expression.,,それは表現ではありません。,865
Choices,CommTowerSeperate_ConversationA_4199047left,#583895397,Taking a break.,,休憩を取って。,866
Choices,CommTowerSeperate_ConversationA_4199047right,#333998800,Seeing if you're okay.,,あなたは大丈夫かどうかの確認。,867
Choices,CommTowerSeperate_ConversationA_4199047top,#640056494,Any luck with the radio?,,ラジオを持つ任意の運？,868
Choices,CommTowerSeperate_ConversationA_6692835left,#648877315,She sounds normal...  ,,彼女は、通常の音...,869
Choices,CommTowerSeperate_ConversationA_6692835right,#858383460,"She’s tired, like us.",,彼女は私たちのように、疲れています。,870
Choices,CommTowerSeperate_ConversationA_6692835top,#986985226,She’s probably scared. ,,彼女はおそらく怖がっています。,871
Choices,CommTowerSeperate_ConversationB_8967170left,#851045631,How’s Nona? ,,ノナはどうですか？,872
Choices,CommTowerSeperate_ConversationB_8967170right,#225990507,How are you? ,,お元気ですか？,873
Choices,CommTowerSeperate_ConversationB_8967170top,#734595361,Any good news?,,何かいい出来事？,874
Choices,CommTowerSeperate_ConversationB_7021516left,#863488939,It’s okay. ,,いいんだよ。,875
Choices,CommTowerSeperate_ConversationB_7021516right,#789108414,How hard have you tried?,,あなたはどのようにハードを試してみましたか？,876
Choices,CommTowerSeperate_ConversationB_7021516top,#445547569,We’ll come up with something.,,私たちは何かを思い付くでしょう。,877
Choices,CommTowerSeperate_ConversationC_6484276left,#262134687,Please say you’re joking.,,あなたは冗談を言っていると言ってください。,878
Choices,CommTowerSeperate_ConversationC_6484276right,#826886138,When did you do that?,,あなたはそれをやったのはいつですか？,879
Choices,CommTowerSeperate_ConversationC_6484276top,#593011943,REN! YOU IDIOT!,,REN！このバカ！,880
Choices,CommTowerSeperate_ConversationC_3873965left,#933106222,You better hope it levels you. ,,あなたはより良いレベルにあなたのことを願っています。,881
Choices,CommTowerSeperate_ConversationC_3873965right,#306141064,I can’t believe you.,,私はあなたを信じることができません。,882
Choices,CommTowerSeperate_ConversationC_3873965top,#252360733,"Whatever you need, fine.",,あなたが必要とするものは何でも、罰金。,883
Choices,CommTowerSeperate_ConversationD_9021880left,#977047266,"Hi, Nona. ",,こんにちは、ノナ。,884
Choices,CommTowerSeperate_ConversationD_9021880right,#522406273,You did more than I could. ,,あなたは、私ができるよりも多くをしました。,885
Choices,CommTowerSeperate_ConversationD_9021880top,#150052731,What won’t work?,,何をして動作しませんか？,886
Choices,CommTowerSeperate_ConversationD_611664left,#434476415,It’s been ghosts. ,,それは幽霊となっています。,887
Choices,CommTowerSeperate_ConversationD_611664right,#229937019,You don’t wanna know.,,あなたは知っていたくありません。,888
Choices,CommTowerSeperate_ConversationD_611664top,#540619509,We tuned into something in the cave.,,私たちは、洞窟の中で何かにチューニングされました。,889
Choices,CommTowerSeperate_ConversationE_4324680left,#720071702,Her house is behind a giant gate. ,,彼女の家は巨大な門の後ろにあります。,890
Choices,CommTowerSeperate_ConversationE_4324680right,#121610980,Why not mention this before? ,,なぜ、この前に言及していませんか？,891
Choices,CommTowerSeperate_ConversationE_4324680top,#451809738,Eureka!,,ユーレカ！,892
Choices,CommTowerSeperate_ConversationE_2211391left,#549419067,"Hey, back off, Jonas. ",,ねえ、ジョナスをバックオフ。,893
Choices,CommTowerSeperate_ConversationE_2211391right,#186699149,Jonas kinda has a point…,,ジョナスはちょっとポイントがあります...,894
Choices,CommTowerSeperate_ConversationE_2211391top,#487268097,What other plan is there?,,他にどのような計画がありますか？,895
Choices,CommTowerSeperate_ConversationE_4985305left,#868040511,We can’t fix the radio. ,,私たちはラジオを修正することはできません。,896
Choices,CommTowerSeperate_ConversationE_4985305right,#876495470,We don’t know where Clarissa is. ,,クラリッサがどこにある私たちは知りません。,897
Choices,CommTowerSeperate_ConversationE_4985305top,#542655712,Set fire to the mug shop? ,,マグカップの店に火を設定しますか？,898
Choices,CommTowerSeperate_ConversationE_4310721left,#573166733,"C’mon, it was nobody’s fault. ",,おいおい、それは誰のせいでした。,899
Choices,CommTowerSeperate_ConversationE_4310721right,#849980547,"It was YOUR fault, actually.  ",,それは実際に、あなたのせいでした。,900
Choices,CommTowerSeperate_ConversationE_4310721top,#264264789,It was our fault. ,,それは私たちのせいでした。,901
Choices,CommTowerSeperate_ConversationE_8720230left,#411851485,Because you wanted me to!,,あなたに私を望んでいたので！,902
Choices,CommTowerSeperate_ConversationE_8720230right,#448715756,And I admit it!,,そして、私はそれを認めます！,903
Choices,CommTowerSeperate_ConversationE_2215360left,#718968320,Jonas is not a weirdo!,,ジョナスは変人ではありません！,904
Choices,CommTowerSeperate_ConversationE_2215360right,#456044889,Everyone calm down.,,誰もが落ち着きます。,905
Choices,CommTowerSeperate_ConversationE_2215360top,#587362337,"Ren, it’s okay.",,レンは、それは大丈夫です。,906
Choices,CommTowerSeperate_ConversationE_159547left,#354652929,Don’t suck me into this!,,このに私を吸うしないでください！,907
Choices,CommTowerSeperate_ConversationE_159547right,#402695136,Guys! Stop it!,,みんな！やめて！,908
Choices,CommTowerSeperate_ConversationE_159547top,#622094081,I don’t even know what you’re arguing. ,,私も、あなたが主張しているのか分かりません。,909
Choices,CommTowerSeperate_ConversationE_1310079top,#839983123,Let’s just cut to the end here...,,ちょうどここで終わりにカットしてみましょう...,910
Choices,CommTowerSeperate_ConversationF_6802036left,#740550671,"Yeah, of course. ",,ええ、もちろん。,911
Choices,CommTowerSeperate_ConversationF_6802036right,#736101161,Anything to get out of here.,,ここから抜け出すには、何も。,912
Choices,CommTowerSeperate_ConversationF_5060758left,#298062505,Stop it!,,やめて！,913
Choices,CommTowerSeperate_ConversationF_5060758right,#426540085,"Shut up, both of you!",,、あなたの両方を黙れ！,914
Choices,CommTowerSeperate_ConversationF_3180887left,#358490695,Ren.,,レン。,915
Choices,CommTowerSeperate_ConversationF_5727637left,#930649252,The boat’s his idea.  ,,ボートが彼の考えです。,916
Choices,CommTowerSeperate_ConversationF_5727637right,#408913514,You need to cool off. ,,あなたはオフに冷却する必要があります。,917
Choices,CommTowerSeperate_ConversationF_5727637top,#291722639,"He’s my friend, too.",,彼も、私の友人です。,918
Choices,CommTowerSeperate_ConversationF_7194462left,#722797832,He’s been like my side-kick.,,彼は私の側キックようにされています。,919
Choices,CommTowerSeperate_ConversationF_7194462right,#430676330,You ate another brownie!,,あなたは別のブラウニーを食べました！,920
Choices,CommTowerSeperate_ConversationF_7194462top,#385309098,We’re still doing your plan.,,我々はまだあなたの計画をやっています。,921
Choices,CommTowerSeperate_ConversationF_338715left,#353111685,Be quiet!,,静かにして！,922
Choices,CommTowerSeperate_ConversationF_338715right,#802786739,This is why! ,,これが理由です！,923
Choices,CommTowerSeperate_ConversationF_338715top,#424480841,We’ll be back later.  ,,私たちは、後で戻ってきます。,924
Choices,CommTowerSeperate_ConversationF_26220left,#158340343,I don’t care.,,私は気にしないでください。,925
Choices,CommTowerSeperate_ConversationF_26220right,#678817115,"Nona is happy, right?",,ノナは右、幸せですか,926
Choices,CommTowerSeperate_TwoWayRadio_6458444left,#995210788,Could be somebody.,,誰かである可能性があります。,927
Choices,CommTowerSeperate_TwoWayRadio_6458444right,#237614630,Could be nothing. ,,何もありませんでした。,928
Choices,CommTowerSeperate_NonaPostConvos_8892253left,#384273017,Gonna be okay here? ,,ゴナはここ大丈夫？,929
Choices,CommTowerSeperate_NonaPostConvos_8892253right,#676914421,Holler if you get someone on the radio. ,,大声あなたはラジオで誰かを得れば。,930
Choices,CommTowerSeperate_NonaPostConvos_8892253top,#343495215,Feeling any better since last time? ,,前回任意のより良い感じですか？,931
Choices,CommTowerSeperate_RenPostConvos_8892253left,#164576770,No hard feelings?,,何恨みっこない？,932
Choices,CommTowerSeperate_RenPostConvos_8892253right,#814758919,We’re still friends. ,,我々はまだ友人です。,933
Choices,CommTowerSeperate_RenPostConvos_8892253top,#556930351,Don’t eat any more brownies. ,,任意のより多くのブラウニーを食べてはいけません。,934
Choices,CommTowerSeperate_JonasPostConvos_8892253right,#887734133,I still need you.  ,,私はまだあなたが必要です。,935
Choices,CommTowerSeperate_JonasPostConvos_8892253top,#173892033,Go easy on Ren.  ,,レンで簡単に移動します。,936
Choices,CommTowerSeperate_LeavingBeforeConvoE_2899440left,#579444353,"Less talk, more action! ",,あまり話、より多くのアクション！,937
Choices,CommTowerSeperate_LeavingDuringConvoE_2899440left,#240251439,I’ve heard enough.  ,,私は十分に聞きました。,938
